gameID,aPlayer,aRating,aScore,bPlayer,bRating,bScore
"1010","John4","4","1","Jessica10","7","0"
"1010","Jonathan5","9","1","Sherman12","5","0"
"1010","Jose15","8","1","Chris20","3","0"
"1011","Danny19","9","2","Martin16","6","0"
"1011","Max14","5","2","Ryan18","5","0"
"1011","Joeseph9","7","2","Karen13","7","0"
"1011","Tom11","3","2","John4","4","0"
"1011","Jonathan5","9","2","Michael7","8","0"
"1011","Khoman 6","6","2","Chris20","3","0"
"1011","Vivien3","8","2","Jessica10","7","0"
"1012","Tom11","3","0","Danny19","9","0"
"1012","Alex2","3","0","Chris20","3","0"
"1012","Jose15","8","0","John4","4","0"
"1012","Martin16","6","0","Joeseph9","7","0"
"1012","Khoman 6","6","0","Frank8","9","0"
"1012","Jonathan5","9","0","Jeffrey1","7","0"
"1012","Vivien3","8","0","Max14","5","0"
"1013","Alex2","3","0","Danny19","9","3"
"1013","Jeffrey1","7","0","Joeseph9","7","3"
"1013","Khoman 6","6","0","Vivien3","8","3"
"1013","Max14","5","0","Martin16","6","3"
"1013","Jose15","8","0","Michael7","8","3"
"1013","Sherman12","5","0","Marcus17","4","3"
"1014","Marcus17","4","0","Max14","5","0"
"1014","Danny19","9","0","Jonathan5","9","0"
"1014","Jose15","8","0","Alex2","3","0"
"1014","Chris20","3","0","Martin16","6","0"
"1014","John4","4","0","Khoman 6","6","0"
"1015","Joeseph9","7","2","Marcus17","4","0"
"1015","Danny19","9","2","John4","4","0"
"1015","Chris20","3","2","Jose15","8","0"
"1015","Michael7","8","2","Jessica10","7","0"
"1016","Joeseph9","7","2","John4","4","0"
"1016","Sherman12","5","2","Max14","5","0"
"1016","Alex2","3","2","Martin16","6","0"
"1016","Michael7","8","2","Vivien3","8","0"
"1016","Jeffrey1","7","2","Jose15","8","0"
"1016","Khoman 6","6","2","Chris20","3","0"
"1016","Jessica10","7","2","Jonathan5","9","0"
"1016","Danny19","9","2","","",""
"1017","Chris20","3","0","Vivien3","8","3"
"1017","Marcus17","4","0","Alex2","3","3"
"1017","Frank8","9","0","Jeffrey1","7","3"
"1017","Max14","5","0","Danny19","9","3"
"1017","Karen13","7","0","Khoman 6","6","3"
"1017","Sherman12","5","0","Michael7","8","3"
"1017","Tom11","3","0","Ryan18","5","3"
"1017","John4","4","0","Joeseph9","7","3"
"1018","Joeseph9","7","0","Danny19","9","2"
"1018","Marcus17","4","0","Jessica10","7","2"
"1018","Jonathan5","9","0","Alex2","3","2"
"1018","Jose15","8","0","Martin16","6","2"
"1018","Tom11","3","0","Frank8","9","2"
"1018","John4","4","0","Vivien3","8","2"
"1019","Jose15","8","4","John4","4","0"
"1019","Chris20","3","4","Tom11","3","0"
"1019","Martin16","6","4","Ryan18","5","0"
"1019","Michael7","8","4","Jessica10","7","0"
"1019","Jeffrey1","7","4","Alex2","3","0"
"1019","Karen13","7","4","Vivien3","8","0"
"1019","Danny19","9","4","Max14","5","0"
"1019","Marcus17","4","4","","",""
"1020","Jeffrey1","7","0","Marcus17","4","2"
"1020","Khoman 6","6","0","Frank8","9","2"
"1020","Tom11","3","0","Danny19","9","2"
"1020","Max14","5","0","Alex2","3","2"
"1020","Martin16","6","0","Joeseph9","7","2"
"1021","Khoman 6","6","2","Frank8","9","0"
"1021","John4","4","2","Jonathan5","9","0"
"1021","Tom11","3","2","Marcus17","4","0"
"1021","Danny19","9","2","Alex2","3","0"
"1021","Jessica10","7","2","","",""
"1022","Tom11","3","0","Joeseph9","7","1"
"1022","Frank8","9","0","Karen13","7","1"
"1022","Michael7","8","0","Khoman 6","6","1"
"1022","Ryan18","5","0","Marcus17","4","1"
"1022","John4","4","0","Vivien3","8","1"
"1022","Jose15","8","0","Jessica10","7","1"
"1022","Sherman12","5","0","Max14","5","1"
"1022","Martin16","6","0","Jonathan5","9","1"
"1023","Ryan18","5","2","Chris20","3","0"
"1023","Joeseph9","7","2","Danny19","9","0"
"1023","Karen13","7","2","Michael7","8","0"
"1023","Jeffrey1","7","2","Marcus17","4","0"
"1023","Vivien3","8","2","Tom11","3","0"
"1023","Jonathan5","9","2","John4","4","0"
"1023","Martin16","6","2","Jose15","8","0"
"1023","Khoman 6","6","2","Jessica10","7","0"
"1024","Joeseph9","7","0","Tom11","3","0"
"1024","Jessica10","7","0","Frank8","9","0"
"1024","Michael7","8","0","Vivien3","8","0"
"1024","Max14","5","0","Karen13","7","0"
"1024","Martin16","6","0","Danny19","9","0"
"1024","Alex2","3","0","Chris20","3","0"
"1024","Jeffrey1","7","0","John4","4","0"
"1024","Sherman12","5","0","Ryan18","5","0"
"1025","Khoman 6","6","3","Jose15","8","0"
"1025","Joeseph9","7","3","Marcus17","4","0"
"1025","Vivien3","8","3","Alex2","3","0"
"1025","Michael7","8","3","Jeffrey1","7","0"
"1025","Karen13","7","3","Danny19","9","0"
"1025","Martin16","6","3","Ryan18","5","0"
"1025","Sherman12","5","3","Max14","5","0"
"1025","Frank8","9","3","John4","4","0"
"1026","Martin16","6","0","Max14","5","2"
"1026","Ryan18","5","0","Joeseph9","7","2"
"1026","Sherman12","5","0","Frank8","9","2"
"1026","Jose15","8","0","Jeffrey1","7","2"
"1027","Marcus17","4","0","Joeseph9","7","5"
"1027","Tom11","3","0","Jessica10","7","5"
"1027","John4","4","0","Danny19","9","5"
"1027","Sherman12","5","0","Michael7","8","5"
"1027","Karen13","7","0","Frank8","9","5"
"1027","Alex2","3","0","Ryan18","5","5"
"1027","Jose15","8","0","Martin16","6","5"
"1028","Max14","5","3","Jessica10","7","0"
"1028","Jose15","8","3","Marcus17","4","0"
"1028","Martin16","6","3","Khoman 6","6","0"
"1028","Joeseph9","7","3","Jeffrey1","7","0"
"1028","Jonathan5","9","3","Tom11","3","0"
"1029","Ryan18","5","0","Joeseph9","7","1"
"1029","John4","4","0","Marcus17","4","1"
"1029","Alex2","3","0","Jonathan5","9","1"
"1029","Khoman 6","6","0","Karen13","7","1"
"1029","Martin16","6","0","Frank8","9","1"
"1029","Jose15","8","0","","",""
"1030","Jeffrey1","7","0","Jonathan5","9","3"
"1030","Khoman 6","6","0","Michael7","8","3"
"1030","Tom11","3","0","Jose15","8","3"
"1030","Karen13","7","0","Danny19","9","3"
"1030","Max14","5","0","Jessica10","7","3"
"1030","John4","4","0","","",""
"1031","Martin16","6","2","Max14","5","0"
"1031","Vivien3","8","2","Tom11","3","0"
"1031","Khoman 6","6","2","Michael7","8","0"
"1031","Marcus17","4","2","Jessica10","7","0"
"1031","Jonathan5","9","2","Jose15","8","0"
"1031","Karen13","7","2","Alex2","3","0"
"1032","Jose15","8","4","Max14","5","0"
"1032","Frank8","9","4","Chris20","3","0"
"1032","Ryan18","5","4","Jonathan5","9","0"
"1032","Martin16","6","4","Jessica10","7","0"
"1032","Danny19","9","4","Tom11","3","0"
"1032","Michael7","8","4","Joeseph9","7","0"
"1032","Karen13","7","4","Marcus17","4","0"
"1033","Danny19","9","0","Khoman 6","6","0"
"1033","Joeseph9","7","0","Jessica10","7","0"
"1033","John4","4","0","Martin16","6","0"
"1033","Michael7","8","0","Ryan18","5","0"
"1033","Tom11","3","0","Vivien3","8","0"
"1033","Jeffrey1","7","0","Jonathan5","9","0"
"1033","Jose15","8","0","Marcus17","4","0"
"1034","Sherman12","5","0","Vivien3","8","1"
"1034","Joeseph9","7","0","John4","4","1"
"1034","Ryan18","5","0","Max14","5","1"
"1034","Khoman 6","6","0","Frank8","9","1"
"1034","Danny19","9","0","Marcus17","4","1"
"1034","Tom11","3","0","Alex2","3","1"
"1034","Jessica10","7","0","Karen13","7","1"
"1034","Chris20","3","0","Jonathan5","9","1"
"1035","Martin16","6","0","Jessica10","7","2"
"1035","Chris20","3","0","Max14","5","2"
"1035","Sherman12","5","0","Michael7","8","2"
"1035","Vivien3","8","0","Marcus17","4","2"
"1035","Alex2","3","0","Khoman 6","6","2"
"1035","Joeseph9","7","0","Jonathan5","9","2"
"1036","Jessica10","7","1","Michael7","8","0"
"1036","Danny19","9","1","Chris20","3","0"
"1036","Khoman 6","6","1","Max14","5","0"
"1036","Joeseph9","7","1","Karen13","7","0"
"1036","John4","4","1","Frank8","9","0"
"1036","Alex2","3","1","Marcus17","4","0"
"1036","Jose15","8","1","Ryan18","5","0"
"1037","Vivien3","8","5","Marcus17","4","0"
"1037","Jonathan5","9","5","Ryan18","5","0"
"1037","Joeseph9","7","5","Danny19","9","0"
"1037","Karen13","7","5","Alex2","3","0"
"1038","Sherman12","5","0","Alex2","3","2"
"1038","Max14","5","0","Jose15","8","2"
"1038","Marcus17","4","0","Jessica10","7","2"
"1038","Martin16","6","0","Jeffrey1","7","2"
"1038","Chris20","3","0","John4","4","2"
"1038","Tom11","3","0","Joeseph9","7","2"
"1038","Vivien3","8","0","Karen13","7","2"
"1038","Frank8","9","0","Michael7","8","2"
"1039","Tom11","3","0","Jessica10","7","0"
"1039","Danny19","9","0","Michael7","8","0"
"1039","John4","4","0","Jeffrey1","7","0"
"1039","Jonathan5","9","0","Sherman12","5","0"
"1039","Khoman 6","6","0","Max14","5","0"
"1039","Jose15","8","0","Vivien3","8","0"
"1039","Marcus17","4","0","Karen13","7","0"
"1039","Alex2","3","0","","",""
"1040","Marcus17","4","0","Jessica10","7","2"
"1040","John4","4","0","Jose15","8","2"
"1040","Chris20","3","0","Michael7","8","2"
"1040","Vivien3","8","0","Jonathan5","9","2"
"1040","Joeseph9","7","0","Danny19","9","2"
"1040","Sherman12","5","0","Ryan18","5","2"
"1040","Khoman 6","6","0","Alex2","3","2"
"1040","Frank8","9","0","Martin16","6","2"
"1041","Sherman12","5","0","Michael7","8","2"
"1041","Tom11","3","0","Frank8","9","2"
"1041","Joeseph9","7","0","Marcus17","4","2"
"1041","Khoman 6","6","0","Alex2","3","2"
"1042","Joeseph9","7","4","Tom11","3","0"
"1042","Karen13","7","4","Frank8","9","0"
"1042","Vivien3","8","4","Jeffrey1","7","0"
"1042","Danny19","9","4","Alex2","3","0"
"1042","John4","4","4","Jessica10","7","0"
"1042","Michael7","8","4","Ryan18","5","0"
"1042","Jonathan5","9","4","Marcus17","4","0"
"1042","Martin16","6","4","Chris20","3","0"
"1043","Jessica10","7","3","Karen13","7","0"
"1043","Jose15","8","3","Jonathan5","9","0"
"1043","Jeffrey1","7","3","Tom11","3","0"
"1043","Sherman12","5","3","Chris20","3","0"
"1044","Jose15","8","2","Jonathan5","9","0"
"1044","Michael7","8","2","Sherman12","5","0"
"1044","Karen13","7","2","Vivien3","8","0"
"1044","Frank8","9","2","Jeffrey1","7","0"
"1044","John4","4","2","Khoman 6","6","0"
"1044","Danny19","9","2","Marcus17","4","0"
"1045","Max14","5","0","Jessica10","7","3"
"1045","Michael7","8","0","Joeseph9","7","3"
"1045","Alex2","3","0","Danny19","9","3"
"1045","Chris20","3","0","Frank8","9","3"
"1045","Sherman12","5","0","Martin16","6","3"
"1045","Vivien3","8","0","Jeffrey1","7","3"
"1045","Ryan18","5","0","Tom11","3","3"
"1046","John4","4","0","Jessica10","7","0"
"1046","Vivien3","8","0","Marcus17","4","0"
"1046","Jeffrey1","7","0","Jonathan5","9","0"
"1046","Karen13","7","0","Khoman 6","6","0"
"1047","Sherman12","5","2","Joeseph9","7","0"
"1047","Jessica10","7","2","Marcus17","4","0"
"1047","Jose15","8","2","Karen13","7","0"
"1047","Frank8","9","2","Michael7","8","0"
"1048","Joeseph9","7","1","John4","4","0"
"1048","Alex2","3","1","Tom11","3","0"
"1048","Jessica10","7","1","Jeffrey1","7","0"
"1048","Vivien3","8","1","Karen13","7","0"
"1048","Jonathan5","9","1","Danny19","9","0"
"1048","Chris20","3","1","Khoman 6","6","0"
"1048","Marcus17","4","1","","",""
"1049","Jose15","8","0","Michael7","8","1"
"1049","Marcus17","4","0","Chris20","3","1"
"1049","Frank8","9","0","Max14","5","1"
"1049","Alex2","3","0","Vivien3","8","1"
"1049","Ryan18","5","0","Karen13","7","1"
"1049","Jonathan5","9","0","Danny19","9","1"
"1050","Danny19","9","4","Jonathan5","9","0"
"1050","Ryan18","5","4","Jessica10","7","0"
"1050","Joeseph9","7","4","Vivien3","8","0"
"1050","Frank8","9","4","Marcus17","4","0"
"1050","Michael7","8","4","","",""
"1051","Max14","5","2","Khoman 6","6","0"
"1051","Chris20","3","2","Jeffrey1","7","0"
"1051","Sherman12","5","2","Michael7","8","0"
"1051","Jonathan5","9","2","Tom11","3","0"
"1051","Martin16","6","2","Vivien3","8","0"
"1051","Danny19","9","2","","",""
"1052","Alex2","3","0","Max14","5","0"
"1052","Tom11","3","0","Khoman 6","6","0"
"1052","Ryan18","5","0","Jose15","8","0"
"1052","Frank8","9","0","Joeseph9","7","0"
"1052","Jonathan5","9","0","Chris20","3","0"
"1053","Ryan18","5","0","Chris20","3","1"
"1053","Jeffrey1","7","0","Sherman12","5","1"
"1053","Vivien3","8","0","Michael7","8","1"
"1053","Marcus17","4","0","Khoman 6","6","1"
"1053","Tom11","3","0","Jessica10","7","1"
"1054","Sherman12","5","0","Karen13","7","2"
"1054","Chris20","3","0","Danny19","9","2"
"1054","Ryan18","5","0","Michael7","8","2"
"1054","Vivien3","8","0","Jonathan5","9","2"
"1054","Jessica10","7","0","Joeseph9","7","2"
"1054","Khoman 6","6","0","Alex2","3","2"
"1054","Max14","5","0","John4","4","2"
"1054","Jose15","8","0","Jeffrey1","7","2"
"1055","Jose15","8","0","Michael7","8","0"
"1055","Khoman 6","6","0","Danny19","9","0"
"1055","Jonathan5","9","0","Jeffrey1","7","0"
"1055","Frank8","9","0","Karen13","7","0"
"1055","Tom11","3","0","Vivien3","8","0"
"1055","Ryan18","5","0","Jessica10","7","0"
"1055","Martin16","6","0","Max14","5","0"
"1055","Marcus17","4","0","","",""
"1056","Khoman 6","6","0","Jose15","8","2"
"1056","Tom11","3","0","Max14","5","2"
"1056","Frank8","9","0","Michael7","8","2"
"1056","Ryan18","5","0","Karen13","7","2"
"1056","Joeseph9","7","0","Martin16","6","2"
"1057","John4","4","0","Max14","5","1"
"1057","Marcus17","4","0","Danny19","9","1"
"1057","Jessica10","7","0","Michael7","8","1"
"1057","Tom11","3","0","Alex2","3","1"
"1057","Joeseph9","7","0","Karen13","7","1"
"1057","Jonathan5","9","0","Vivien3","8","1"
"1057","Frank8","9","0","Jose15","8","1"
"1058","Joeseph9","7","0","Khoman 6","6","0"
"1058","Marcus17","4","0","Chris20","3","0"
"1058","John4","4","0","Tom11","3","0"
"1058","Jessica10","7","0","Karen13","7","0"
"1058","Jeffrey1","7","0","Danny19","9","0"
"1058","Sherman12","5","0","Martin16","6","0"
"1059","Karen13","7","4","Max14","5","0"
"1059","Danny19","9","4","Jeffrey1","7","0"
"1059","Joeseph9","7","4","Jessica10","7","0"
"1059","Alex2","3","4","Tom11","3","0"
"1059","Khoman 6","6","4","Chris20","3","0"
"1059","Vivien3","8","4","John4","4","0"
"1059","Jonathan5","9","4","Michael7","8","0"
"1059","Ryan18","5","4","","",""
"1060","Karen13","7","0","Ryan18","5","1"
"1060","Tom11","3","0","Frank8","9","1"
"1060","Jeffrey1","7","0","Jessica10","7","1"
"1060","Khoman 6","6","0","Vivien3","8","1"
"1060","Joeseph9","7","0","Marcus17","4","1"
"1061","Jeffrey1","7","0","Michael7","8","0"
"1061","Jessica10","7","0","Alex2","3","0"
"1061","Chris20","3","0","Marcus17","4","0"
"1061","Joeseph9","7","0","Karen13","7","0"
"1061","Sherman12","5","0","Jose15","8","0"
"1062","Ryan18","5","0","Karen13","7","6"
"1062","Alex2","3","0","Khoman 6","6","6"
"1062","Tom11","3","0","Jonathan5","9","6"
"1062","Chris20","3","0","Max14","5","6"
"1062","Marcus17","4","0","Sherman12","5","6"
"1063","Marcus17","4","0","Chris20","3","1"
"1063","Jeffrey1","7","0","Jose15","8","1"
"1063","Khoman 6","6","0","Ryan18","5","1"
"1063","Joeseph9","7","0","John4","4","1"
"1063","Alex2","3","0","Danny19","9","1"
"1064","John4","4","0","Michael7","8","5"
"1064","Jeffrey1","7","0","Sherman12","5","5"
"1064","Khoman 6","6","0","Jonathan5","9","5"
"1064","Alex2","3","0","Frank8","9","5"
"1064","Tom11","3","0","Danny19","9","5"
"1064","Marcus17","4","0","Martin16","6","5"
"1064","Max14","5","0","Ryan18","5","5"
"1065","Karen13","7","0","Vivien3","8","3"
"1065","Martin16","6","0","Sherman12","5","3"
"1065","Alex2","3","0","John4","4","3"
"1065","Max14","5","0","Jonathan5","9","3"
"1065","Khoman 6","6","0","Michael7","8","3"
"1066","Karen13","7","1","Michael7","8","0"
"1066","Joeseph9","7","1","Alex2","3","0"
"1066","Jose15","8","1","Danny19","9","0"
"1066","Tom11","3","1","Martin16","6","0"
"1066","Frank8","9","1","John4","4","0"
"1066","Ryan18","5","1","Jonathan5","9","0"
"1066","Vivien3","8","1","Chris20","3","0"
"1067","Danny19","9","1","Khoman 6","6","0"
"1067","Jose15","8","1","Karen13","7","0"
"1067","Martin16","6","1","Max14","5","0"
"1067","Marcus17","4","1","Michael7","8","0"
"1068","Michael7","8","2","Tom11","3","0"
"1068","John4","4","2","Ryan18","5","0"
"1068","Joeseph9","7","2","Sherman12","5","0"
"1068","Jeffrey1","7","2","Frank8","9","0"
"1068","Karen13","7","2","Alex2","3","0"
"1068","Martin16","6","2","Vivien3","8","0"
"1069","Ryan18","5","0","Vivien3","8","1"
"1069","Jose15","8","0","Michael7","8","1"
"1069","John4","4","0","Chris20","3","1"
"1069","Khoman 6","6","0","Jeffrey1","7","1"
"1069","Frank8","9","0","Martin16","6","1"
"1069","Jonathan5","9","0","Joeseph9","7","1"
"1069","Alex2","3","0","Jessica10","7","1"
"1070","Danny19","9","0","Max14","5","1"
"1070","Tom11","3","0","Frank8","9","1"
"1070","Jessica10","7","0","Jonathan5","9","1"
"1070","Vivien3","8","0","Michael7","8","1"
"1070","Jeffrey1","7","0","Joeseph9","7","1"
"1070","John4","4","0","Karen13","7","1"
"1070","Jose15","8","0","Alex2","3","1"
"1071","Karen13","7","2","John4","4","0"
"1071","Jose15","8","2","Jeffrey1","7","0"
"1071","Michael7","8","2","Frank8","9","0"
"1071","Jessica10","7","2","Danny19","9","0"
"1071","Vivien3","8","2","Alex2","3","0"
"1072","Max14","5","3","Sherman12","5","0"
"1072","Vivien3","8","3","Marcus17","4","0"
"1072","Joeseph9","7","3","Jose15","8","0"
"1072","Frank8","9","3","Karen13","7","0"
"1072","Jeffrey1","7","3","Ryan18","5","0"
"1073","Sherman12","5","0","Max14","5","0"
"1073","Jessica10","7","0","Ryan18","5","0"
"1073","Tom11","3","0","Danny19","9","0"
"1073","Jose15","8","0","Karen13","7","0"
"1073","John4","4","0","Marcus17","4","0"
"1073","Khoman 6","6","0","Alex2","3","0"
"1073","Joeseph9","7","0","Vivien3","8","0"
"1074","Marcus17","4","3","John4","4","0"
"1074","Max14","5","3","Khoman 6","6","0"
"1074","Danny19","9","3","Chris20","3","0"
"1074","Michael7","8","3","Alex2","3","0"
"1074","Tom11","3","3","Joeseph9","7","0"
"1074","Ryan18","5","3","Frank8","9","0"
"1074","Jessica10","7","3","Jeffrey1","7","0"
"1074","Jonathan5","9","3","","",""
"1075","Michael7","8","3","Martin16","6","0"
"1075","Sherman12","5","3","Khoman 6","6","0"
"1075","Jose15","8","3","Ryan18","5","0"
"1075","John4","4","3","Marcus17","4","0"
"1075","Jeffrey1","7","3","Jessica10","7","0"
"1075","Karen13","7","3","Jonathan5","9","0"
"1075","Frank8","9","3","","",""
"1076","Max14","5","0","Marcus17","4","1"
"1076","Jeffrey1","7","0","Karen13","7","1"
"1076","Alex2","3","0","Danny19","9","1"
"1076","Ryan18","5","0","Sherman12","5","1"
"1076","Martin16","6","0","Tom11","3","1"
"1077","Max14","5","2","Tom11","3","0"
"1077","Martin16","6","2","Jonathan5","9","0"
"1077","Frank8","9","2","Jessica10","7","0"
"1077","Joeseph9","7","2","Marcus17","4","0"
"1077","John4","4","2","Sherman12","5","0"
"1077","Jeffrey1","7","2","Alex2","3","0"
"1077","Jose15","8","2","Danny19","9","0"
"1078","Jessica10","7","0","Martin16","6","3"
"1078","Tom11","3","0","Jose15","8","3"
"1078","Chris20","3","0","Max14","5","3"
"1078","Danny19","9","0","Sherman12","5","3"
"1078","John4","4","0","Frank8","9","3"
"1079","Max14","5","3","Alex2","3","0"
"1079","Khoman 6","6","3","Danny19","9","0"
"1079","Jeffrey1","7","3","Ryan18","5","0"
"1079","Vivien3","8","3","Chris20","3","0"
"1080","John4","4","0","Jessica10","7","2"
"1080","Ryan18","5","0","Joeseph9","7","2"
"1080","Michael7","8","0","Karen13","7","2"
"1080","Vivien3","8","0","Jose15","8","2"
"1081","Marcus17","4","0","Danny19","9","4"
"1081","Martin16","6","0","Khoman 6","6","4"
"1081","Tom11","3","0","Vivien3","8","4"
"1081","Jeffrey1","7","0","Chris20","3","4"
"1081","John4","4","0","Karen13","7","4"
"1082","Sherman12","5","1","Joeseph9","7","0"
"1082","Danny19","9","1","Jessica10","7","0"
"1082","Jeffrey1","7","1","Alex2","3","0"
"1082","Michael7","8","1","Martin16","6","0"
"1082","Marcus17","4","1","Karen13","7","0"
"1083","Chris20","3","0","Marcus17","4","3"
"1083","Ryan18","5","0","Karen13","7","3"
"1083","John4","4","0","Joeseph9","7","3"
"1083","Khoman 6","6","0","Jonathan5","9","3"
"1083","Max14","5","0","Jessica10","7","3"
"1083","Michael7","8","0","Frank8","9","3"
"1083","Vivien3","8","0","Jeffrey1","7","3"
"1084","Karen13","7","1","Chris20","3","0"
"1084","Max14","5","1","Jose15","8","0"
"1084","Martin16","6","1","Ryan18","5","0"
"1084","Khoman 6","6","1","Frank8","9","0"
"1084","Michael7","8","1","Tom11","3","0"
"1084","Jonathan5","9","1","Joeseph9","7","0"
"1084","Alex2","3","1","John4","4","0"
